,Silhouette,DB
3,0.43816185128170826,0.7411991821750709
4,0.33485256404988506,0.9360163679102427
5,0.32730658593517725,0.9734805826389941
6,0.27853833059676814,1.0720165691444226
7,0.2741505796956935,1.121892628429974
8,0.2631023912301666,1.1688265191670055
9,0.2604755625102669,1.1212387525646663
10,0.24234817419178853,1.145371309793319
11,0.2357977088815778,1.1743993213695794
12,0.23392936854067,1.1748051787968004
13,0.23849455570597508,1.1504802623988655
14,0.24229143005903972,1.1856829098640511
